Time,F_in,F_out
19:34:57,1.004542857,0.044775087
19:34:58,1.004182143,0.043737024
19:34:59,1.009382143,0.044152249
19:35:00,1.005985714,0.043321799
19:35:01,1.010471429,0.043114187
19:35:02,1.010832143,0.044134948
19:35:03,1.006346429,0.044359862
19:35:04,1.010832143,0.043961938
19:35:05,1.006346429,0.044359862
19:35:06,1.011557143,0.044567474
19:35:07,1.006707143,0.043304498
19:35:08,1.006707143,0.043304498
19:35:09,1.002617857,0.043771626
19:35:10,1.007789286,0.044359862
19:35:11,1.011557143,0.044342561
19:35:12,1.001903571,0.045224913
19:35:13,1.007789286,0.044775087
19:35:14,1.00815,0.044567474
19:35:15,1.012282143,0.044152249
19:35:16,1.002260714,0.044134948
19:35:17,1.013007143,0.044619377
19:35:18,1.004414286,0.044809689
19:35:19,1.002978571,0.046626298
19:35:20,1.008871429,0.04700692
19:35:21,1.001903571,0.047750865
19:35:22,1.008871429,0.050380623
19:35:23,1.009232143,0.051141869
19:35:24,1.009232143,0.052439446
19:35:25,1.002978571,0.054861592
19:35:25,1.013732143,0.056211073
19:35:26,1.009592857,0.059273356
19:35:27,1.019732143,0.060242215
19:35:28,1.004414286,0.064186851
19:35:29,1.019367857,0.067595156
19:35:30,1.019732143,0.067854671
19:35:31,1.009592857,0.070484429
19:35:32,1.008871429,0.072716263
19:35:33,1.005132143,0.075103806
19:35:34,1.009232143,0.079948097
19:35:35,1.015542857,0.083460208
19:35:36,1.010310714,0.086626298
19:35:37,1.010310714,0.089290657
19:35:38,1.004771429,0.090276817
19:35:39,1.005489286,0.092024221
19:35:40,1.010310714,0.09384083
19:35:41,1.010310714,0.096643599
19:35:42,1.020096429,0.099238754
19:35:43,1.00585,0.101972318
19:35:44,1.011032143,0.105121107
19:35:45,1.020460714,0.108373702
19:35:46,1.005489286,0.110069204
19:35:47,1.00585,0.113737024
19:35:48,1.00995,0.115103806
19:35:49,1.011392857,0.1183391
19:35:50,1.020096429,0.120899654
19:35:51,1.006207143,0.121972318
19:35:52,1.010671429,0.122854671
19:35:53,1.020825,0.127525952
19:35:54,1.011392857,0.12949827
19:35:55,1.011392857,0.133564014
19:35:56,1.014457143,0.137266436
19:35:57,1.014092857,0.139982699
19:35:58,1.012282143,0.144775087
19:35:59,1.007067857,0.148460208
19:36:00,1.001185714,0.150432526
19:36:01,1.007067857,0.153806228
19:36:02,1.005625,0.155051903
19:36:03,1.015728571,0.155051903
19:36:04,0.99975,0.15633218
19:36:05,1.005625,0.158408304
19:36:06,1.015,0.159653979
19:36:07,1.010107143,0.162612457
19:36:08,1.000825,0.163771626
19:36:09,1.003460714,0.165865052
19:36:09,1.000467857,0.167318339
19:36:10,1.017742857,0.167456747
19:36:11,0.99975,0.168927336
19:36:12,1.004182143,0.170294118
19:36:13,1.009021429,0.172197232
19:36:14,1.0031,0.175224913
19:36:15,1.004903571,0.177854671
19:36:16,1.0031,0.179775087
19:36:17,1.008296429,0.183217993
19:36:18,0.998671429,0.185294118
19:36:19,1.002739286,0.186314879
19:36:20,1.002739286,0.189065744
19:36:21,0.997596429,0.193598616
19:36:22,1.007210714,0.194342561
19:36:23,1.012814286,0.199048443
19:36:24,1.002739286,0.203010381
19:36:25,0.996517857,0.203771626
19:36:26,1.003460714,0.209048443
19:36:27,1.002017857,0.211972318
19:36:28,1.007210714,0.218512111
19:36:29,1.01245,0.220069204
19:36:30,1.001657143,0.224048443
19:36:31,1.000578571,0.228944637
19:36:32,1.006485714,0.230224913
19:36:33,1.012085714,0.236764706
19:36:34,0.997235714,0.238062284
19:36:35,1.003585714,0.249982699
19:36:36,0.995082143,0.252076125
19:36:37,1.010992857,0.25467128
19:36:38,1.006121429,0.260051903
19:36:39,1.000578571,0.257941176
19:36:40,0.998314286,0.258858131
19:36:41,0.999135714,0.262249135
19:36:42,0.999135714,0.265397924
19:36:43,1.000578571,0.269100346
19:36:44,1.000217857,0.26633218
19:36:45,1.000935714,0.268217993
19:36:46,1.001296429,0.271989619
19:36:47,1.005035714,0.276747405
19:36:48,1.011721429,0.276955017
19:36:49,1.000578571,0.281314879
19:36:50,0.997235714,0.283910035
19:36:51,1.000217857,0.281712803
