Time,F_in,F_out
0.742615741,0.883759124,0.138
0.742627315,0.893759124,0.135555556
0.742638889,0.889839416,0.140611111
0.742650463,0.886693431,0.134055556
0.742662037,0.888160584,0.139222222
0.742673611,0.889627737,0.138
0.742685185,0.893525547,0.136111111
0.742696759,0.891459854,0.14
0.742708333,0.898569343,0.138166667
0.742719907,0.892562044,0.137444444
0.742731481,0.901164234,0.139277778
0.742743056,0.890875912,0.1355
0.74275463,0.896594891,0.137944444
0.742766204,0.897693431,0.140611111
0.742777778,0.907087591,0.136055556
0.742789352,0.900627737,0.136111111
0.742800926,0.903474453,0.139166667
0.7428125,0.901729927,0.137444444
0.742824074,0.906419708,0.139333333
0.742835648,0.909678832,0.138555556
0.742847222,0.915941606,0.138166667
0.742858796,0.907894161,0.136
0.74287037,0.910105839,0.1375
0.742881944,0.911211679,0.135111111
0.742893519,0.911211679,0.134
0.742905093,0.911948905,0.136833333
0.742916667,0.907963504,0.1405
0.742916667,0.90979562,0.141222222
0.742928241,0.910164234,0.136777778
0.742939815,0.907664234,0.135277778
0.742951389,0.908759124,0.1375
0.742962963,0.92189781,0.135333333
0.742974537,0.919317518,0.136
0.742986111,0.918580292,0.139888889
0.742997685,0.916029197,0.136722222
0.743009259,0.917131387,0.138555556
0.743020833,0.922266423,0.139277778
0.743032407,0.920791971,0.134
0.743043981,0.923372263,0.139833333
0.743055556,0.914963504,0.135333333
0.74306713,0.921164234,0.135444444
0.743078704,0.916788321,0.139833333
0.743090278,0.922631387,0.1385
0.743101852,0.927423358,0.139222222
0.743113426,0.929266423,0.134722222
0.743125,0.933372263,0.133944444
0.743136574,0.934485401,0.14
0.743148148,0.931478102,0.140611111
0.743159722,0.927762774,0.137388889
0.743171296,0.937445255,0.135444444
0.74318287,0.933317518,0.139222222
0.743194444,0.934054745,0.136
0.743206019,0.925182482,0.140611111
0.743217593,0.934791971,0.140722222
0.743229167,0.93069708,0.135333333
0.743240741,0.93700365,0.139111111
0.743252315,0.941149635,0.136111111
0.743263889,0.937740876,0.136666667
0.743275463,0.927737226,0.138444444
0.743287037,0.934733577,0.138166667
0.743298611,0.929927007,0.138111111
0.743310185,0.945222628,0.137444444
0.743321759,0.941791971,0.139833333
0.743333333,0.933211679,0.134611111
0.743344907,0.94289781,0.140555556
0.743356481,0.948923358,0.137222222
0.743368056,0.94289781,0.136555556
0.74337963,0.941791971,0.137333333
0.743391204,0.944372263,0.140666667
0.743402778,0.936131387,0.136666667
0.743414352,0.937591241,0.138722222
0.743425926,0.937591241,0.138444444
0.7434375,0.943532847,0.137277778
0.7434375,0.944266423,0.137222222
0.743449074,0.944266423,0.138611111
0.743460648,0.940145985,0.137277778
0.743472222,0.954478102,0.139777778
0.743483796,0.941240876,0.141277778
0.74349537,0.942335766,0.135888889
0.743506944,0.95100365,0.136
0.743518519,0.946832117,0.136611111
0.743530093,0.951372263,0.134611111
0.743541667,0.945255474,0.139833333
0.743553241,0.94940146,0.140611111
0.743564815,0.944890511,0.137333333
0.743576389,0.949032847,0.136611111
0.743587963,0.956532847,0.137944444
0.743599537,0.948175182,0.139888889
0.743611111,0.947445255,0.139111111
0.743622685,0.948540146,0.136333333
0.743634259,0.947445255,0.135944444
