Time,F_in,F_out
17:45:44,0.106,-0.006516129
17:45:45,0.107108656,-0.004709677
17:45:46,0.107922652,-0.001806452
17:45:47,0.112007366,-0.000903226
17:45:48,0.11092081,-0.001741935
17:45:49,0.10867035,-0.001677419
17:45:50,0.108445672,0.00716129
17:45:51,0.108416206,-0.006258065
17:45:52,0.107742173,6.45E-05
17:45:53,0.107259669,0.001096774
17:45:54,0.105174954,0.003483871
17:45:55,0.109624309,0.003612903
17:45:56,0.110548803,-0.009612903
17:45:57,0.111458564,-0.009419355
17:45:58,0.113392265,-0.008709677
17:45:59,0.11521547,-0.00716129
17:46:00,0.116703499,-0.007741935
17:46:01,0.118449355,-0.00716129
17:46:02,0.121900552,-0.004774194
17:46:03,0.122950276,-0.006322581
17:46:04,0.123620626,-0.004193548
17:46:05,0.124095764,-0.004580645
17:46:05,0.12640884,-0.005419355
17:46:06,0.126869245,-0.003096774
17:46:07,0.130235727,-0.003225806
17:46:08,0.131020258,-0.000967742
17:46:09,0.132162063,0.002193548
17:46:10,0.133377532,-0.002258065
17:46:11,0.133918969,-0.004580645
17:46:12,0.137303867,-0.001612903
17:46:13,0.139458564,-0.003870968
17:46:14,0.140257827,-0.004645161
17:46:15,0.145116022,-0.006129032
17:46:16,0.153027624,-0.007032258
17:46:17,0.156279926,-0.004451613
17:46:18,0.154998158,-0.001870968
17:46:19,0.157550645,-0.004
17:46:20,0.161848987,-0.004709677
17:46:21,0.163325967,-0.001806452
17:46:22,0.169171271,-0.003483871
17:46:23,0.173259669,-0.007935484
17:46:24,0.159948435,-0.010258065
17:46:25,0.161992634,-0.003612903
17:46:26,0.165697974,-0.011741935
17:46:27,0.169060773,-0.011741935
17:46:28,0.169764273,-0.005677419
17:46:29,0.173244936,-0.007354839
17:46:30,0.173878453,-0.005741935
17:46:31,0.174747698,-0.008
17:46:32,0.178357274,-0.003419355
17:46:33,0.18321547,-0.006516129
17:46:34,0.18706814,-0.006322581
17:46:35,0.193425414,-0.006451613
17:46:36,0.197097606,-0.006516129
17:46:37,0.202294659,-0.008903226
17:46:38,0.207473297,-0.008774194
17:46:39,0.212360958,-0.006451613
17:46:40,0.220084715,-0.008903226
17:46:41,0.220574586,-0.010322581
17:46:42,0.227384899,-0.008967742
17:46:43,0.231904236,-0.004322581
17:46:44,0.235661142,-0.006580645
17:46:45,0.241163904,-0.005741935
17:46:46,0.247038674,-0.005612903
17:46:47,0.251053407,-0.008
17:46:48,0.257241252,-0.006709677
17:46:49,0.262246777,-0.006580645
17:46:49,0.268084715,-0.012774194
17:46:50,0.277418048,-0.007225806
17:46:51,0.280913444,-0.009677419
17:46:52,0.285970534,-0.010387097
17:46:53,0.297108656,-0.008064516
17:46:54,0.303745856,-0.009612903
17:46:55,0.310173112,-0.007483871
17:46:56,0.320143646,-0.007290323
17:46:57,0.326504604,-0.009741935
17:46:58,0.335539595,-0.004258065
17:46:59,0.341186004,-0.008903226
17:47:00,0.352482505,-0.003419355
17:47:01,0.358519337,-0.00883871
17:47:02,0.364574586,-0.011741935
17:47:03,0.37492081,-0.008193548
17:47:04,0.384589319,-0.009677419
17:47:05,0.394629834,-0.002709677
17:47:06,0.401211786,-0.00283871
17:47:07,0.414685083,-0.009548387
17:47:08,0.418235727,-0.005806452
17:47:09,0.426007366,-0.006580645
17:47:10,0.436276243,-0.003483871
17:47:11,0.444084715,-0.009612903
17:47:12,0.450434622,-0.00516129
17:47:13,0.461561694,-0.009612903
17:47:14,0.47011418,-0.004322581
17:47:15,0.475230203,-0.003419355
17:47:16,0.487745856,-0.002774194
17:47:17,0.490773481,-0.009677419
17:47:18,0.497804788,-0.008774194
17:47:19,0.504464088,-0.009677419
17:47:20,0.509023941,-0.004258065
17:47:21,0.518530387,-0.009677419
17:47:22,0.527009208,-0.010967742
17:47:23,0.532220994,-0.006645161
17:47:24,0.538883978,-0.009548387
17:47:25,0.549322284,-0.008129032
17:47:26,0.555270718,-0.006645161
17:47:27,0.556537753,-0.005032258
17:47:28,0.565528545,-0.007935484
17:47:29,0.574235727,-0.006645161
17:47:30,0.583023941,-0.005096774
17:47:31,0.589001842,-0.002709677
17:47:32,0.590696133,-0.006451613
17:47:33,0.598405157,-0.006516129
17:47:34,0.601797422,-0.004322581
17:47:34,0.610305709,-0.007354839
17:47:35,0.615510129,-0.006580645
17:47:36,0.615491713,-0.008709677
17:47:37,0.61878453,-0.004903226
17:47:38,0.632346225,-0.004193548
17:47:39,0.634847145,-0.007290323
17:47:40,0.636953959,-0.007354839
17:47:41,0.645631676,-0.008129032
17:47:42,0.643830571,-0.004129032
17:47:43,0.655300184,-0.004
17:47:44,0.655830571,-0.006451613
17:47:45,0.662489871,-0.004129032
17:47:46,0.665451197,-0.003483871
17:47:47,0.669893186,-0.000580645
17:47:48,0.673963168,-0.006516129
17:47:49,0.682445672,-0.005741935
17:47:50,0.686537753,-0.008064516
17:47:51,0.691370166,-0.003225806
17:47:52,0.690618785,-0.007870968
17:47:53,0.695429098,-0.003290323
17:47:54,0.702526703,-0.003290323
17:47:55,0.706987109,-0.001290323
17:47:56,0.713429098,-0.002516129
17:47:57,0.71479558,-0.004129032
17:47:58,0.714674033,-0.006516129
17:47:59,0.720747698,-0.006580645
17:48:00,0.717127072,-0.007935484
17:48:01,0.723922652,-0.00716129
17:48:02,0.731160221,-0.004129032
17:48:03,0.72854512,-0.000451613
17:48:04,0.734287293,-0.004967742
17:48:05,0.741569061,-0.002645161
17:48:06,0.743429098,-0.001806452
17:48:07,0.743167587,-0.006387097
17:48:08,0.745388582,-0.002580645
17:48:09,0.748718232,-0.001612903
17:48:10,0.751679558,-0.001806452
17:48:11,0.759418048,-0.004903226
17:48:12,0.757970534,-0.002580645
17:48:13,0.764626151,-0.00483871
17:48:14,0.766486188,-0.001677419
17:48:15,0.769458564,0.000258065
17:48:16,0.776202578,-0.002451613
17:48:17,0.775410681,-0.004129032
17:48:18,0.773145488,-0.002516129
17:48:19,0.772744015,-0.001096774
17:48:19,0.778696133,0.002064516
17:48:20,0.781285451,0.001870968
17:48:21,0.783138122,-0.004129032
17:48:22,0.793016575,0.000322581
17:48:23,0.783425414,-0.004064516
17:48:24,0.789797422,0.001354839
17:48:25,0.791650092,-0.004129032
17:48:26,0.798836096,-0.001096774
17:48:27,0.801812155,-0.002516129
17:48:28,0.799049724,-0.003225806
17:48:29,0.798158379,-0.004258065
17:48:30,0.807388582,-0.004967742
17:48:31,0.801473297,-0.001806452
17:48:32,0.811480663,-0.003225806
17:48:33,0.814081031,-0.004
17:48:34,0.824685083,-0.003225806
17:48:35,0.81854512,-0.001096774
17:48:36,0.816073665,-0.004064516
17:48:37,0.822265193,-0.002258065
17:48:38,0.819406998,-0.002387097
17:48:39,0.826725599,-0.000322581
17:48:40,0.819889503,-0.002451613
17:48:41,0.824957643,-0.005677419
17:48:42,0.828287293,0.000322581
17:48:43,0.833046041,-0.002258065
17:48:44,0.837104972,0.000387097
17:48:45,0.835650092,-0.004064516
17:48:46,0.831616943,0.000387097
17:48:47,0.836058932,-0.00483871
17:48:48,0.832412523,0.000387097
17:48:49,0.842714549,-0.002322581
17:48:50,0.834990792,-0.000322581
17:48:51,0.8453186,-0.000451613
17:48:52,0.847178637,-0.00483871
17:48:53,0.849038674,-0.003096774
17:48:54,0.845679558,0.002064516
17:48:55,0.846051565,-0.004774194
17:48:56,0.858405157,-0.005032258
17:48:57,0.854615101,-0.004064516
17:48:58,0.850861878,-0.001032258
17:48:59,0.854191529,0.000387097
17:49:00,0.861767956,-0.002387097
17:49:01,0.85678453,-0.004129032
17:49:02,0.858707182,-0.004709677
